Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMATCH_00479	AMP	0.99
RDKIT_SHAPRULEMATCH_00480	AMP	0.94
RDKIT_SHAPRULEMATCH_00481	AMP	0.99
RDKIT_SHAPRULEMATCH_00482	AMP	0.99
RDKIT_SHAPRULEMATCH_00483	AMP	0.98
RDKIT_SHAPRULEMATCH_00484	AMP	0.96
RDKIT_SHAPRULEMATCH_00485	AMP	0.99
RDKIT_SHAPRULEMATCH_00486	AMP	1.00
RDKIT_SHAPRULEMATCH_00487	AMP	0.98
RDKIT_SHAPRULEMATCH_00488	AMP	0.99
RDKIT_SHAPRULEMATCH_00489	AMP	0.99
RDKIT_SHAPRULEMATCH_00490	AMP	1.00
RDKIT_SHAPRULEMATCH_00491	AMP	0.99
RDKIT_SHAPRULEMATCH_00492	AMP	0.98
RDKIT_SHAPRULEMATCH_00493	AMP	0.99
RDKIT_SHAPRULEMATCH_00494	AMP	0.99
RDKIT_SHAPRULEMATCH_00495	AMP	0.99
RDKIT_SHAPRULEMATCH_00496	AMP	0.99
RDKIT_SHAPRULEMATCH_00497	AMP	1.00
RDKIT_SHAPRULEMATCH_00498	AMP	0.96
RDKIT_SHAPRULEMATCH_00499	AMP	1.00
RDKIT_SHAPRULEMATCH_00500	AMP	0.99
RDKIT_SHAPRULEMATCH_00501	AMP	0.99
RDKIT_SHAPRULEMATCH_00502	AMP	0.98
RDKIT_SHAPRULEMATCH_00503	AMP	0.95
RDKIT_SHAPRULEMATCH_00504	AMP	1.00
RDKIT_SHAPRULEMATCH_00505	AMP	0.94
RDKIT_SHAPRULEMATCH_00506	AMP	0.99
RDKIT_SHAPRULEMATCH_00507	AMP	0.96
RDKIT_SHAPRULEMATCH_00508	AMP	0.98
RDKIT_SHAPRULEMATCH_00509	AMP	0.99
RDKIT_SHAPRULEMATCH_00510	AMP	0.99
RDKIT_SHAPRULEMATCH_00511	AMP	0.99
RDKIT_SHAPRULEMATCH_00512	AMP	0.99
RDKIT_SHAPRULEMATCH_00513	AMP	0.97
RDKIT_SHAPRULEMATCH_00514	AMP	1.00
RDKIT_SHAPRULEMATCH_00515	AMP	0.99
RDKIT_SHAPRULEMATCH_00516	AMP	0.99
RDKIT_SHAPRULEMATCH_00517	AMP	0.99
RDKIT_SHAPRULEMATCH_00518	AMP	0.99
RDKIT_SHAPRULEMATCH_00519	AMP	0.95
RDKIT_SHAPRULEMATCH_00520	AMP	0.98
RDKIT_SHAPRULEMATCH_00521	AMP	0.99
RDKIT_SHAPRULEMATCH_00522	AMP	0.99
RDKIT_SHAPRULEMATCH_00523	AMP	0.98
RDKIT_SHAPRULEMATCH_00524	AMP	0.99
RDKIT_SHAPRULEMATCH_00525	AMP	0.99
RDKIT_SHAPRULEMATCH_00526	AMP	1.00
RDKIT_SHAPRULEMATCH_00527	AMP	0.97
RDKIT_SHAPRULEMATCH_00528	AMP	0.96
RDKIT_SHAPRULEMATCH_00529	AMP	0.95
RDKIT_SHAPRULEMATCH_00530	AMP	0.99
RDKIT_SHAPRULEMATCH_00531	AMP	0.99
RDKIT_SHAPRULEMATCH_00532	AMP	0.93
RDKIT_SHAPRULEMATCH_00533	AMP	0.99
RDKIT_SHAPRULEMATCH_00534	AMP	0.98
RDKIT_SHAPRULEMATCH_00535	AMP	0.99
RDKIT_SHAPRULEMATCH_00536	AMP	0.98
RDKIT_SHAPRULEMATCH_00537	AMP	0.97
RDKIT_SHAPRULEMATCH_00538	AMP	0.96
RDKIT_SHAPRULEMATCH_00539	AMP	0.95
RDKIT_SHAPRULEMATCH_00540	AMP	1.00
RDKIT_SHAPRULEMATCH_00541	AMP	0.99
RDKIT_SHAPRULEMATCH_00542	AMP	0.99
RDKIT_SHAPRULEMATCH_00543	AMP	0.99
RDKIT_SHAPRULEMATCH_00544	AMP	0.99
RDKIT_SHAPRULEMATCH_00545	AMP	0.99
RDKIT_SHAPRULEMATCH_00546	AMP	0.95
RDKIT_SHAPRULEMATCH_00547	AMP	0.95
RDKIT_SHAPRULEMATCH_00548	AMP	0.95
RDKIT_SHAPRULEMATCH_00549	AMP	0.96
RDKIT_SHAPRULEMATCH_00550	AMP	0.98
RDKIT_SHAPRULEMATCH_00551	AMP	0.99
RDKIT_SHAPRULEMATCH_00552	AMP	0.99
RDKIT_SHAPRULEMATCH_00553	AMP	0.99
RDKIT_SHAPRULEMATCH_00554	AMP	0.99
RDKIT_SHAPRULEMATCH_00555	AMP	0.98
RDKIT_SHAPRULEMATCH_00556	AMP	1.00
RDKIT_SHAPRULEMATCH_00557	AMP	0.97
RDKIT_SHAPRULEMATCH_00558	AMP	0.97
RDKIT_SHAPRULEMATCH_00559	AMP	0.99
RDKIT_SHAPRULEMATCH_00560	AMP	0.95
RDKIT_SHAPRULEMATCH_00561	AMP	0.99
RDKIT_SHAPRULEMATCH_00562	AMP	0.95
RDKIT_SHAPRULEMATCH_00563	AMP	1.00
RDKIT_SHAPRULEMATCH_00564	AMP	0.97
RDKIT_SHAPRULEMATCH_00565	AMP	0.99
RDKIT_SHAPRULEMATCH_00566	AMP	0.95
RDKIT_SHAPRULEMATCH_00567	AMP	0.99
RDKIT_SHAPRULEMATCH_00568	AMP	0.99
RDKIT_SHAPRULEMATCH_00569	AMP	0.99
RDKIT_SHAPRULEMATCH_00570	AMP	0.96
RDKIT_SHAPRULEMATCH_00571	AMP	0.99
RDKIT_SHAPRULEMATCH_00572	AMP	0.98
RDKIT_SHAPRULEMATCH_00573	AMP	0.98
RDKIT_SHAPRULEMATCH_00574	AMP	0.99
RDKIT_SHAPRULEMATCH_00575	AMP	0.98
RDKIT_SHAPRULEMATCH_00576	AMP	0.98
RDKIT_SHAPRULEMATCH_00577	AMP	0.98
RDKIT_SHAPRULEMATCH_00578	AMP	0.98
RDKIT_SHAPRULEMATCH_00579	AMP	0.99
RDKIT_SHAPRULEMATCH_00580	AMP	0.99
RDKIT_SHAPRULEMATCH_00581	AMP	1.00
RDKIT_SHAPRULEMATCH_00582	AMP	0.96
RDKIT_SHAPRULEMATCH_00583	AMP	1.00
RDKIT_SHAPRULEMATCH_00584	AMP	0.99
RDKIT_SHAPRULEMATCH_00585	AMP	0.99
RDKIT_SHAPRULEMATCH_00586	AMP	1.00
RDKIT_SHAPRULEMATCH_00587	AMP	0.99
RDKIT_SHAPRULEMATCH_00588	AMP	0.99
RDKIT_SHAPRULEMATCH_00589	AMP	1.00
RDKIT_SHAPRULEMATCH_00590	AMP	0.97
RDKIT_SHAPRULEMATCH_00591	AMP	0.99
RDKIT_SHAPRULEMATCH_00592	AMP	0.99
RDKIT_SHAPRULEMATCH_00593	AMP	0.99
RDKIT_SHAPRULEMATCH_00594	AMP	1.00
RDKIT_SHAPRULEMATCH_00595	AMP	0.96
RDKIT_SHAPRULEMATCH_00596	AMP	1.00
RDKIT_SHAPRULEMATCH_00597	AMP	0.97
RDKIT_SHAPRULEMATCH_00598	AMP	0.97
RDKIT_SHAPRULEMATCH_00599	AMP	1.00
RDKIT_SHAPRULEMATCH_00600	AMP	0.97
RDKIT_SHAPRULEMATCH_00601	AMP	0.99
RDKIT_SHAPRULEMATCH_00602	AMP	0.99
RDKIT_SHAPRULEMATCH_00603	AMP	0.99
RDKIT_SHAPRULEMATCH_00604	AMP	0.99
RDKIT_SHAPRULEMATCH_00605	AMP	0.97
RDKIT_SHAPRULEMATCH_00606	AMP	0.99
RDKIT_SHAPRULEMATCH_00607	AMP	0.98
RDKIT_SHAPRULEMATCH_00608	AMP	0.98
RDKIT_SHAPRULEMATCH_00609	AMP	0.99
RDKIT_SHAPRULEMATCH_00610	AMP	0.99
RDKIT_SHAPRULEMATCH_00611	AMP	1.00
RDKIT_SHAPRULEMATCH_00612	AMP	0.99
RDKIT_SHAPRULEMATCH_00613	AMP	0.83
RDKIT_SHAPRULEMATCH_00614	AMP	0.99
RDKIT_SHAPRULEMATCH_00615	AMP	0.99
RDKIT_SHAPRULEMATCH_00616	AMP	0.93
RDKIT_SHAPRULEMATCH_00617	AMP	0.99
RDKIT_SHAPRULEMATCH_00618	AMP	0.95
RDKIT_SHAPRULEMATCH_00619	AMP	0.98
RDKIT_SHAPRULEMATCH_00620	AMP	0.99
RDKIT_SHAPRULEMATCH_00621	AMP	0.96
RDKIT_SHAPRULEMATCH_00622	AMP	0.98
RDKIT_SHAPRULEMATCH_00623	AMP	0.95
RDKIT_SHAPRULEMATCH_00624	AMP	0.98
RDKIT_SHAPRULEMATCH_00625	AMP	0.99
RDKIT_SHAPRULEMATCH_00626	AMP	0.99
RDKIT_SHAPRULEMATCH_00627	AMP	0.98
RDKIT_SHAPRULEMATCH_00628	AMP	0.98
RDKIT_SHAPRULEMATCH_00629	AMP	0.99
RDKIT_SHAPRULEMATCH_00630	AMP	0.96
RDKIT_SHAPRULEMATCH_00631	AMP	0.98
RDKIT_SHAPRULEMATCH_00632	AMP	0.99
RDKIT_SHAPRULEMATCH_00633	AMP	0.98
RDKIT_SHAPRULEMATCH_00634	AMP	0.95
RDKIT_SHAPRULEMATCH_00635	AMP	0.99
RDKIT_SHAPRULEMATCH_00636	AMP	0.97
RDKIT_SHAPRULEMATCH_00637	AMP	0.99
RDKIT_SHAPRULEMATCH_00638	AMP	0.98
RDKIT_SHAPRULEMATCH_00639	AMP	1.00
RDKIT_SHAPRULEMATCH_00640	AMP	1.00
RDKIT_SHAPRULEMATCH_00641	AMP	0.99
RDKIT_SHAPRULEMATCH_00642	AMP	0.98
RDKIT_SHAPRULEMATCH_00643	AMP	0.98
RDKIT_SHAPRULEMATCH_00644	AMP	0.99
RDKIT_SHAPRULEMATCH_00645	AMP	0.99
RDKIT_SHAPRULEMATCH_00646	AMP	0.99
RDKIT_SHAPRULEMATCH_00647	AMP	0.99
RDKIT_SHAPRULEMATCH_00648	AMP	0.99
RDKIT_SHAPRULEMATCH_00649	AMP	0.97
RDKIT_SHAPRULEMATCH_00650	AMP	0.98
RDKIT_SHAPRULEMATCH_00651	AMP	0.99
RDKIT_SHAPRULEMATCH_00652	AMP	0.98
RDKIT_SHAPRULEMATCH_00653	AMP	0.98
RDKIT_SHAPRULEMATCH_00654	AMP	0.99
RDKIT_SHAPRULEMATCH_00655	AMP	0.99
RDKIT_SHAPRULEMATCH_00656	AMP	0.99
RDKIT_SHAPRULEMATCH_00657	AMP	0.99
RDKIT_SHAPRULEMATCH_00658	AMP	0.95
RDKIT_SHAPRULEMATCH_00659	AMP	0.98
RDKIT_SHAPRULEMATCH_00660	AMP	0.98
RDKIT_SHAPRULEMATCH_00661	AMP	1.00
RDKIT_SHAPRULEMATCH_00662	AMP	0.99
RDKIT_SHAPRULEMATCH_00663	AMP	0.99
RDKIT_SHAPRULEMATCH_00664	AMP	0.99
RDKIT_SHAPRULEMATCH_00665	AMP	0.97
RDKIT_SHAPRULEMATCH_00666	AMP	0.98
RDKIT_SHAPRULEMATCH_00667	AMP	0.99
RDKIT_SHAPRULEMATCH_00668	AMP	0.99
RDKIT_SHAPRULEMATCH_00669	AMP	0.95
RDKIT_SHAPRULEMATCH_00670	AMP	0.96
RDKIT_SHAPRULEMATCH_00671	AMP	0.99
RDKIT_SHAPRULEMATCH_00672	AMP	0.96
RDKIT_SHAPRULEMATCH_00673	AMP	0.99
RDKIT_SHAPRULEMATCH_00674	AMP	1.00
RDKIT_SHAPRULEMATCH_00675	AMP	0.98
RDKIT_SHAPRULEMATCH_00676	AMP	1.00
RDKIT_SHAPRULEMATCH_00677	AMP	0.99
RDKIT_SHAPRULEMATCH_00678	AMP	0.97
RDKIT_SHAPRULEMATCH_00679	AMP	0.99
RDKIT_SHAPRULEMATCH_00680	AMP	0.98
RDKIT_SHAPRULEMATCH_00681	AMP	1.00
RDKIT_SHAPRULEMATCH_00682	AMP	1.00
RDKIT_SHAPRULEMATCH_00683	AMP	0.99
RDKIT_SHAPRULEMATCH_00684	AMP	0.97
RDKIT_SHAPRULEMATCH_00685	AMP	0.98
RDKIT_SHAPRULEMATCH_00686	AMP	1.00
RDKIT_SHAPRULEMATCH_00687	AMP	0.98
RDKIT_SHAPRULEMATCH_00688	AMP	0.99
RDKIT_SHAPRULEMATCH_00689	AMP	1.00
RDKIT_SHAPRULEMATCH_00690	AMP	0.99
RDKIT_SHAPRULEMATCH_00691	AMP	0.98
RDKIT_SHAPRULEMATCH_00692	AMP	0.98
RDKIT_SHAPRULEMATCH_00693	AMP	0.99
RDKIT_SHAPRULEMATCH_00694	AMP	0.99
RDKIT_SHAPRULEMATCH_00695	AMP	0.95
RDKIT_SHAPRULEMATCH_00696	AMP	0.98
RDKIT_SHAPRULEMATCH_00697	AMP	0.94
RDKIT_SHAPRULEMATCH_00698	AMP	0.97
RDKIT_SHAPRULEMATCH_00699	AMP	0.99
RDKIT_SHAPRULEMATCH_00700	AMP	0.99
RDKIT_SHAPRULEMATCH_00701	AMP	0.99
RDKIT_SHAPRULEMATCH_00702	AMP	0.99
RDKIT_SHAPRULEMATCH_00703	AMP	0.99
RDKIT_SHAPRULEMATCH_00704	AMP	0.96
RDKIT_SHAPRULEMATCH_00705	AMP	0.99
RDKIT_SHAPRULEMATCH_00706	AMP	0.98
RDKIT_SHAPRULEMATCH_00707	AMP	0.91
RDKIT_SHAPRULEMATCH_00708	AMP	0.98
RDKIT_SHAPRULEMATCH_00709	AMP	0.99
RDKIT_SHAPRULEMATCH_00710	AMP	0.99
RDKIT_SHAPRULEMATCH_00711	AMP	0.98
RDKIT_SHAPRULEMATCH_00712	AMP	0.99
RDKIT_SHAPRULEMATCH_00713	AMP	0.98
RDKIT_SHAPRULEMATCH_00714	AMP	0.95
RDKIT_SHAPRULEMATCH_00715	AMP	1.00
RDKIT_SHAPRULEMATCH_00716	AMP	0.95
RDKIT_SHAPRULEMATCH_00717	AMP	0.99
RDKIT_SHAPRULEMATCH_00718	AMP	0.99
RDKIT_SHAPRULEMATCH_00719	AMP	1.00
RDKIT_SHAPRULEMATCH_00720	AMP	1.00
RDKIT_SHAPRULEMATCH_00721	AMP	0.97
RDKIT_SHAPRULEMATCH_00722	AMP	0.95
RDKIT_SHAPRULEMATCH_00723	AMP	0.98
RDKIT_SHAPRULEMATCH_00724	AMP	1.00
RDKIT_SHAPRULEMATCH_00725	AMP	1.00
RDKIT_SHAPRULEMATCH_00726	AMP	1.00
RDKIT_SHAPRULEMATCH_00727	AMP	0.94
RDKIT_SHAPRULEMATCH_00728	AMP	0.98
RDKIT_SHAPRULEMATCH_00729	AMP	0.99
RDKIT_SHAPRULEMATCH_00730	AMP	0.97
RDKIT_SHAPRULEMATCH_00731	AMP	0.98
RDKIT_SHAPRULEMATCH_00732	AMP	1.00
RDKIT_SHAPRULEMATCH_00733	AMP	0.98
RDKIT_SHAPRULEMATCH_00734	AMP	0.98
RDKIT_SHAPRULEMATCH_00735	AMP	0.98
RDKIT_SHAPRULEMATCH_00736	AMP	0.97
RDKIT_SHAPRULEMATCH_00737	AMP	0.99
RDKIT_SHAPRULEMATCH_00738	AMP	0.97
RDKIT_SHAPRULEMATCH_00739	AMP	0.98
RDKIT_SHAPRULEMATCH_00740	AMP	0.98
RDKIT_SHAPRULEMATCH_00741	AMP	0.98
RDKIT_SHAPRULEMATCH_00742	AMP	0.97
RDKIT_SHAPRULEMATCH_00743	AMP	0.99
RDKIT_SHAPRULEMATCH_00744	AMP	0.99
RDKIT_SHAPRULEMATCH_00745	AMP	0.99
RDKIT_SHAPRULEMATCH_00746	AMP	0.97
RDKIT_SHAPRULEMATCH_00747	AMP	0.99
RDKIT_SHAPRULEMATCH_00748	AMP	0.92
RDKIT_SHAPRULEMATCH_00749	AMP	1.00
RDKIT_SHAPRULEMATCH_00750	AMP	0.99
RDKIT_SHAPRULEMATCH_00751	AMP	0.99
RDKIT_SHAPRULEMATCH_00752	AMP	0.99
RDKIT_SHAPRULEMATCH_00753	AMP	0.99
RDKIT_SHAPRULEMATCH_00754	AMP	0.99
RDKIT_SHAPRULEMATCH_00755	AMP	0.98
RDKIT_SHAPRULEMATCH_00756	AMP	0.99
RDKIT_SHAPRULEMATCH_00757	AMP	0.98
RDKIT_SHAPRULEMATCH_00758	AMP	0.99
RDKIT_SHAPRULEMATCH_00759	AMP	0.95
RDKIT_SHAPRULEMATCH_00760	AMP	0.99
RDKIT_SHAPRULEMATCH_00761	AMP	1.00
RDKIT_SHAPRULEMATCH_00762	AMP	0.98
RDKIT_SHAPRULEMATCH_00763	AMP	0.98
RDKIT_SHAPRULEMATCH_00764	AMP	0.98
RDKIT_SHAPRULEMATCH_00765	AMP	0.98
RDKIT_SHAPRULEMATCH_00766	AMP	0.99
RDKIT_SHAPRULEMATCH_00767	AMP	0.99
RDKIT_SHAPRULEMATCH_00768	AMP	0.99
RDKIT_SHAPRULEMATCH_00769	AMP	0.99
RDKIT_SHAPRULEMATCH_00770	AMP	0.98
RDKIT_SHAPRULEMATCH_00771	AMP	0.99
RDKIT_SHAPRULEMATCH_00772	AMP	1.00
RDKIT_SHAPRULEMATCH_00773	AMP	0.99
RDKIT_SHAPRULEMATCH_00774	AMP	0.99
RDKIT_SHAPRULEMATCH_00775	AMP	0.99
RDKIT_SHAPRULEMATCH_00776	AMP	1.00
RDKIT_SHAPRULEMATCH_00777	AMP	0.99
RDKIT_SHAPRULEMATCH_00778	AMP	0.99
RDKIT_SHAPRULEMATCH_00779	AMP	0.99
RDKIT_SHAPRULEMATCH_00780	AMP	0.98
RDKIT_SHAPRULEMATCH_00781	AMP	0.93
RDKIT_SHAPRULEMATCH_00782	AMP	0.98
RDKIT_SHAPRULEMATCH_00783	AMP	0.99
RDKIT_SHAPRULEMATCH_00784	AMP	0.96
RDKIT_SHAPRULEMATCH_00785	AMP	0.99
RDKIT_SHAPRULEMATCH_00786	AMP	0.98
RDKIT_SHAPRULEMATCH_00787	AMP	0.95
RDKIT_SHAPRULEMATCH_00788	AMP	1.00
RDKIT_SHAPRULEMATCH_00789	AMP	0.98
RDKIT_SHAPRULEMATCH_00790	AMP	0.99
RDKIT_SHAPRULEMATCH_00791	AMP	0.99
RDKIT_SHAPRULEMATCH_00792	AMP	0.99
RDKIT_SHAPRULEMATCH_00793	AMP	0.98
RDKIT_SHAPRULEMATCH_00794	AMP	0.99
RDKIT_SHAPRULEMATCH_00795	AMP	0.99
RDKIT_SHAPRULEMATCH_00796	AMP	0.97
RDKIT_SHAPRULEMATCH_00797	AMP	0.99
RDKIT_SHAPRULEMATCH_00798	AMP	0.99
RDKIT_SHAPRULEMATCH_00799	AMP	0.99
RDKIT_SHAPRULEMATCH_00800	AMP	0.98
RDKIT_SHAPRULEMATCH_00801	AMP	0.97
RDKIT_SHAPRULEMATCH_00802	AMP	0.99
RDKIT_SHAPRULEMATCH_00803	AMP	0.99
RDKIT_SHAPRULEMATCH_00804	AMP	0.97
RDKIT_SHAPRULEMATCH_00805	AMP	0.99
RDKIT_SHAPRULEMATCH_00806	AMP	0.94
RDKIT_SHAPRULEMATCH_00807	AMP	0.99
RDKIT_SHAPRULEMATCH_00808	AMP	1.00
RDKIT_SHAPRULEMATCH_00809	AMP	0.98
RDKIT_SHAPRULEMATCH_00810	AMP	0.96
RDKIT_SHAPRULEMATCH_00811	AMP	0.99
RDKIT_SHAPRULEMATCH_00812	AMP	0.99
RDKIT_SHAPRULEMATCH_00813	AMP	0.99
RDKIT_SHAPRULEMATCH_00814	AMP	0.96
RDKIT_SHAPRULEMATCH_00815	AMP	0.96
RDKIT_SHAPRULEMATCH_00816	AMP	0.97
RDKIT_SHAPRULEMATCH_00817	AMP	0.98
RDKIT_SHAPRULEMATCH_00818	AMP	0.98
RDKIT_SHAPRULEMATCH_00819	AMP	0.98
RDKIT_SHAPRULEMATCH_00820	AMP	1.00
RDKIT_SHAPRULEMATCH_00821	AMP	0.99
RDKIT_SHAPRULEMATCH_00822	AMP	0.99
RDKIT_SHAPRULEMATCH_00823	AMP	0.98
RDKIT_SHAPRULEMATCH_00824	AMP	0.98
RDKIT_SHAPRULEMATCH_00825	AMP	0.98
RDKIT_SHAPRULEMATCH_00826	AMP	0.96
RDKIT_SHAPRULEMATCH_00827	AMP	0.97
RDKIT_SHAPRULEMATCH_00828	AMP	0.99
RDKIT_SHAPRULEMATCH_00829	AMP	0.99
RDKIT_SHAPRULEMATCH_00830	AMP	0.99
RDKIT_SHAPRULEMATCH_00831	AMP	0.99
RDKIT_SHAPRULEMATCH_00832	AMP	0.95
RDKIT_SHAPRULEMATCH_00833	AMP	0.98
RDKIT_SHAPRULEMATCH_00834	AMP	0.99
RDKIT_SHAPRULEMATCH_00835	AMP	0.99
RDKIT_SHAPRULEMATCH_00836	AMP	0.93
RDKIT_SHAPRULEMATCH_00837	AMP	0.98
RDKIT_SHAPRULEMATCH_00838	AMP	0.99
RDKIT_SHAPRULEMATCH_00839	AMP	1.00
RDKIT_SHAPRULEMATCH_00840	AMP	0.93
RDKIT_SHAPRULEMATCH_00841	AMP	0.99
RDKIT_SHAPRULEMATCH_00842	AMP	0.99
RDKIT_SHAPRULEMATCH_00843	AMP	0.99
RDKIT_SHAPRULEMATCH_00844	AMP	0.97
RDKIT_SHAPRULEMATCH_00845	AMP	0.99
RDKIT_SHAPRULEMATCH_00846	AMP	1.00
RDKIT_SHAPRULEMATCH_00847	AMP	0.97
RDKIT_SHAPRULEMATCH_00848	AMP	0.98
RDKIT_SHAPRULEMATCH_00849	AMP	0.98
RDKIT_SHAPRULEMATCH_00850	AMP	0.99
RDKIT_SHAPRULEMATCH_00851	AMP	0.99
RDKIT_SHAPRULEMATCH_00852	AMP	1.00
RDKIT_SHAPRULEMATCH_00853	AMP	0.97
RDKIT_SHAPRULEMATCH_00854	AMP	0.99
RDKIT_SHAPRULEMATCH_00855	AMP	0.99
RDKIT_SHAPRULEMATCH_00856	AMP	0.99
RDKIT_SHAPRULEMATCH_00857	AMP	0.99
RDKIT_SHAPRULEMATCH_00858	AMP	0.99
RDKIT_SHAPRULEMATCH_00859	AMP	0.97
RDKIT_SHAPRULEMATCH_00860	AMP	0.99
RDKIT_SHAPRULEMATCH_00861	AMP	0.99
RDKIT_SHAPRULEMATCH_00862	AMP	0.96
RDKIT_SHAPRULEMATCH_00863	AMP	1.00
RDKIT_SHAPRULEMATCH_00864	AMP	0.99
RDKIT_SHAPRULEMATCH_00865	AMP	0.99
RDKIT_SHAPRULEMATCH_00866	AMP	0.99
RDKIT_SHAPRULEMATCH_00867	AMP	0.99
RDKIT_SHAPRULEMATCH_00868	AMP	0.99
RDKIT_SHAPRULEMATCH_00869	AMP	0.99
RDKIT_SHAPRULEMATCH_00870	AMP	0.98
RDKIT_SHAPRULEMATCH_00871	AMP	0.99
RDKIT_SHAPRULEMATCH_00872	AMP	0.98
RDKIT_SHAPRULEMATCH_00873	AMP	0.94
RDKIT_SHAPRULEMATCH_00874	AMP	0.99
RDKIT_SHAPRULEMATCH_00875	AMP	0.99
RDKIT_SHAPRULEMATCH_00876	AMP	0.99
RDKIT_SHAPRULEMATCH_00877	AMP	0.97
RDKIT_SHAPRULEMATCH_00878	AMP	0.99
RDKIT_SHAPRULEMATCH_00879	AMP	0.99
RDKIT_SHAPRULEMATCH_00880	AMP	0.98
RDKIT_SHAPRULEMATCH_00881	AMP	0.98
RDKIT_SHAPRULEMATCH_00882	AMP	0.96
RDKIT_SHAPRULEMATCH_00883	AMP	0.98
RDKIT_SHAPRULEMATCH_00884	AMP	0.98
RDKIT_SHAPRULEMATCH_00885	AMP	1.00
RDKIT_SHAPRULEMATCH_00886	AMP	0.98
RDKIT_SHAPRULEMATCH_00887	AMP	0.98
RDKIT_SHAPRULEMATCH_00888	AMP	0.96
RDKIT_SHAPRULEMATCH_00889	AMP	0.98
RDKIT_SHAPRULEMATCH_00890	AMP	0.94
RDKIT_SHAPRULEMATCH_00891	AMP	0.99
RDKIT_SHAPRULEMATCH_00892	AMP	0.90
RDKIT_SHAPRULEMATCH_00893	AMP	0.98
RDKIT_SHAPRULEMATCH_00894	AMP	0.97
RDKIT_SHAPRULEMATCH_00895	AMP	0.89
RDKIT_SHAPRULEMATCH_00896	AMP	0.99
RDKIT_SHAPRULEMATCH_00897	AMP	0.99
RDKIT_SHAPRULEMATCH_00898	AMP	0.99
RDKIT_SHAPRULEMATCH_00899	AMP	0.99
RDKIT_SHAPRULEMATCH_00900	AMP	0.98
RDKIT_SHAPRULEMATCH_00901	AMP	0.98
RDKIT_SHAPRULEMATCH_00902	AMP	0.97
RDKIT_SHAPRULEMATCH_00903	AMP	0.99
RDKIT_SHAPRULEMATCH_00904	AMP	1.00
RDKIT_SHAPRULEMATCH_00905	AMP	0.99
RDKIT_SHAPRULEMATCH_00906	AMP	0.99
RDKIT_SHAPRULEMATCH_00907	AMP	0.92
RDKIT_SHAPRULEMATCH_00908	AMP	0.96
RDKIT_SHAPRULEMATCH_00909	AMP	0.99
RDKIT_SHAPRULEMATCH_00910	AMP	1.00
RDKIT_SHAPRULEMATCH_00911	AMP	0.97
RDKIT_SHAPRULEMATCH_00912	AMP	0.99
RDKIT_SHAPRULEMATCH_00913	AMP	0.93
RDKIT_SHAPRULEMATCH_00914	AMP	0.99
RDKIT_SHAPRULEMATCH_00915	AMP	0.99
RDKIT_SHAPRULEMATCH_00916	AMP	0.98
RDKIT_SHAPRULEMATCH_00917	AMP	0.95
RDKIT_SHAPRULEMATCH_00918	AMP	0.96
RDKIT_SHAPRULEMATCH_00919	AMP	0.98
RDKIT_SHAPRULEMATCH_00920	AMP	0.98
RDKIT_SHAPRULEMATCH_00921	AMP	0.98
RDKIT_SHAPRULEMATCH_00922	AMP	0.98
RDKIT_SHAPRULEMATCH_00923	AMP	0.99
RDKIT_SHAPRULEMATCH_00924	AMP	0.99
RDKIT_SHAPRULEMATCH_00925	AMP	0.98
RDKIT_SHAPRULEMATCH_00926	AMP	0.98
RDKIT_SHAPRULEMATCH_00927	AMP	0.99
RDKIT_SHAPRULEMATCH_00928	AMP	0.99
RDKIT_SHAPRULEMATCH_00929	AMP	0.99
RDKIT_SHAPRULEMATCH_00930	AMP	0.99
RDKIT_SHAPRULEMATCH_00931	AMP	0.99
RDKIT_SHAPRULEMATCH_00932	AMP	0.99
RDKIT_SHAPRULEMATCH_00933	AMP	0.99
RDKIT_SHAPRULEMATCH_00934	AMP	0.99
RDKIT_SHAPRULEMATCH_00935	AMP	0.99
RDKIT_SHAPRULEMATCH_00936	AMP	1.00
RDKIT_SHAPRULEMATCH_00937	AMP	1.00
RDKIT_SHAPRULEMATCH_00938	AMP	0.98
RDKIT_SHAPRULEMATCH_00939	AMP	0.99
RDKIT_SHAPRULEMATCH_00940	AMP	0.99
RDKIT_SHAPRULEMATCH_00941	AMP	0.96
RDKIT_SHAPRULEMATCH_00942	AMP	0.99
RDKIT_SHAPRULEMATCH_00943	AMP	1.00
RDKIT_SHAPRULEMATCH_00944	AMP	0.97
RDKIT_SHAPRULEMATCH_00945	AMP	0.99
RDKIT_SHAPRULEMATCH_00946	AMP	0.99
RDKIT_SHAPRULEMATCH_00947	AMP	0.99
RDKIT_SHAPRULEMATCH_00948	AMP	0.99
RDKIT_SHAPRULEMATCH_00949	AMP	0.99
RDKIT_SHAPRULEMATCH_00950	AMP	0.98
RDKIT_SHAPRULEMATCH_00951	AMP	0.99
RDKIT_SHAPRULEMATCH_00952	AMP	1.00
RDKIT_SHAPRULEMATCH_00953	AMP	0.99
RDKIT_SHAPRULEMATCH_00954	AMP	0.99
RDKIT_SHAPRULEMATCH_00955	AMP	0.98
RDKIT_SHAPRULEMATCH_00956	AMP	0.99
RDKIT_SHAPRULEMATCH_00957	AMP	0.99
RDKIT_SHAPRULEMATCH_00958	AMP	0.99
RDKIT_SHAPRULEMATCH_00959	AMP	0.97
RDKIT_SHAPRULEMATCH_00960	AMP	0.99
